"logFC","AveExpr","t","P.Value","adj.P.Val","B","Probe_ID","SYMBOL","GENENAME","ENTREZID","Direction"
1.78583,5.96003333333333,9.03242597867956,0.00015792668521736,0.0018821191221938,1.10167797526478,"7987110",NA,NA,NA,"Upregulated"
-1.0403,8.12796833333333,-9.0323749472454,0.000157931370015602,0.0018821191221938,1.10164407110401,"7959039","FBXW8","F-box and WD repeat domain containing 8","26259","Downregulated"
1.610765,6.63937,9.026098477581,0.000158508805045166,0.00188832475191016,1.09747278609624,"7956894","HELB","DNA helicase B","92797","Upregulated"
-1.111575,6.90570333333333,-9.02216512037392,0.000158871932296243,0.00189129736491527,1.09485735986907,"8145691","UBXN8","UBX domain protein 8","7993","Downregulated"
-1.46336,4.80670333333333,-9.02066922179115,0.000159010288832432,0.00189226790109131,1.09386241106457,"8046020","SCN2A","sodium voltage-gated channel alpha subunit 2","6326","Downregulated"
1.82697,6.03775833333333,9.01908715327388,0.000159156768619966,0.00189265818740679,1.09280998491383,"7925511","PLD5","phospholipase D family member 5","200150","Upregulated"
1.008055,10.02624,9.01507599937223,0.000159528859171454,0.0018960752399876,1.09014092193453,"8015969","UBTF","upstream binding transcription factor","7343","Upregulated"
1.31575,8.58037666666667,9.00543805508499,0.000160427079692095,0.0019036851291902,1.08372329369693,"8153727","CPSF1","cleavage and polyadenylation specific factor 1","29894","Upregulated"
2.110375,5.0833,9.00308577911656,0.00016064720008453,0.00190451137589316,1.08215602811603,"7962455","NELL2","neural EGFL like 2","4753","Upregulated"
1.289495,8.169755,9.00307901002918,0.000160647834029092,0.00190451137589316,1.08215151749398,"8138857","GGCT","gamma-glutamylcyclotransferase","79017","Upregulated"
1.007645,5.40284333333333,9.00286047437163,0.000160668302095801,0.00190451137589316,1.08200589328024,"8098214","TLL1","tolloid like 1","7092","Upregulated"
-1.66655,6.039825,-9.00053199229135,0.000160886577372528,0.00190574185939988,1.08045407690526,"7945132","FLI1","Fli-1 proto-oncogene, ETS transcription factor","2313","Downregulated"
1.0957,10.13982,8.99981322869383,0.000160954025341141,0.001905862795798,1.07997498296264,"7940565","FADS2","fatty acid desaturase 2","9415","Upregulated"
-1.025995,8.863165,-8.99751650723814,0.000161169768849422,0.00190773899515791,1.07844386229145,"8136163","KLHDC10","kelch domain containing 10","23008","Downregulated"
1.861575,5.62162,8.99413082955142,0.000161488420933484,0.00191080242746515,1.0761861322642,"8174648","CT83","cancer/testis antigen 83","203413","Upregulated"
1.07364,10.3069383333333,8.99354802697786,0.000161543347247932,0.00191080242746515,1.0757974136124,"7960340","FOXM1","forkhead box M1","2305","Upregulated"
-1.016825,7.07107666666667,-8.99087627046998,0.000161795427140616,0.00191310452326033,1.0740151063138,"8037621","EML2","EMAP like 2","24139","Downregulated"
-1.04272,9.636155,-8.98457920891022,0.000162391375995315,0.00191878837704614,1.06981247264799,"7906978","MGST3","microsomal glutathione S-transferase 3","4259","Downregulated"
1.11973,8.38009333333333,8.97909918708356,0.000162912090636185,0.00192356309569923,1.0661529384296,"7918725","TRIM33","tripartite motif containing 33","51592","Upregulated"
-1.09854,6.56552,-8.9789826627663,0.00016292318402145,0.00192356309569923,1.06607510186835,"8009443","ARSG","arylsulfatase G","22901","Downregulated"
-1.29813,7.51739666666667,-8.9758475761801,0.000163221983396257,0.00192586902237604,1.0639805630345,"8128669","OSTM1","osteoclastogenesis associated transmembrane protein 1","28962","Downregulated"
1.096295,7.02901666666667,8.97251497337658,0.000163540310565635,0.00192696504710984,1.06175333198337,"8052947","CYP26B1","cytochrome P450 family 26 subfamily B member 1","56603","Upregulated"
1.062595,7.54216833333333,8.96926882724944,0.00016385107764153,0.00192891848201951,1.05958315521508,"8005695","MEIS3P1","Meis homeobox 3 pseudogene 1","4213","Upregulated"
1.08284,9.05554666666667,8.96832671587167,0.000163941399135135,0.00192891848201951,1.05895318237271,"8082100","PARP14","poly(ADP-ribose) polymerase family member 14","54625","Upregulated"
-1.63141,6.22666,-8.9678787079901,0.000163984370682397,0.00192891848201951,1.05865358641425,"8009513",NA,NA,NA,"Downregulated"
1.1456,11.0457666666667,8.9676969443687,0.000164001808649345,0.00192891848201951,1.0585320318756,"7894516",NA,NA,NA,"Upregulated"
-1.04342,7.76692,-8.96490500455067,0.00016426993331694,0.00193138981979313,1.05666463776997,"8169624","SLC25A43","solute carrier family 25 member 43","203427","Downregulated"
-1.767995,3.08589833333333,-8.96408350198507,0.000164348924106804,0.0019316364722853,1.05611507321291,"7915590","RNU5F-1","RNA, U5F small nuclear 1","26828","Downregulated"
-1.09652,7.74549,-8.96188218463637,0.000164560808724914,0.00193276234501356,1.05464222067622,"7967841","CHFR","checkpoint with forkhead and ring finger domains","55743","Downregulated"
1.506785,7.73645166666667,8.9610754449167,0.00016463854026018,0.00193296281460956,1.05410236639773,"8059852","MSL3B","MSL complex subunit 3B","151507","Upregulated"
-1.52372,7.987575,-8.96050031700517,0.000164693981591354,0.00193296281460956,1.05371747508976,"7973709","NFATC4","nuclear factor of activated T cells 4","4776","Downregulated"
1.565495,7.30597166666667,8.95637334108725,0.000165092455902929,0.00193695683727971,1.05095492878403,"8153935","ZNF252P","zinc finger protein 252, pseudogene","286101","Upregulated"
-2.18562,7.12784833333333,-8.95306750774645,0.000165412459307519,0.00193866197027894,1.04874120736481,"8098637","CYP4V2","cytochrome P450 family 4 subfamily V member 2","285440","Downregulated"
1.056925,8.984375,8.94949437710051,0.000165759152936345,0.00194067598991613,1.0463476541874,"8094574","TBC1D1","TBC1 domain family member 1","23216","Upregulated"
1.0819,10.9901333333333,8.94620163452906,0.000166079393559645,0.00194274854166083,1.04414115443372,"8101945","H2AZ1","H2A.Z variant histone 1","3015","Upregulated"
-1.05706,7.99963,-8.94527587216422,0.000166169560220142,0.00194274854166083,1.04352065843703,"7955858","HOXC10","homeobox C10","3226","Downregulated"
-2.645395,5.59897333333333,-8.94270894970849,0.000166419870822807,0.00194430962764456,1.04179986190556,"8048749","KCNE4","potassium voltage-gated channel subfamily E regulatory subunit 4","23704","Downregulated"
1.34468,8.752435,8.94100744697797,0.000166586033965505,0.00194509739041496,1.0406589715363,"8141625","EPHB4","EPH receptor B4","2050","Upregulated"
2.00271,5.47994,8.93962722487751,0.000166720964418545,0.00194509739041496,1.03973336061298,"8022145","L3MBTL4","L3MBTL histone methyl-lysine binding protein 4","91133","Upregulated"
1.150475,7.41292333333333,8.93663730910192,0.000167013696951548,0.00194703979379872,1.037727802639,"7975889","VASH1","vasohibin 1","22846","Upregulated"
-1.685425,5.550995,-8.93389174461836,0.000167283035320264,0.00194880116052362,1.03588561043704,"7908966","LINC00260","long intergenic non-protein coding RNA 260","84719","Downregulated"
-1.318295,6.36308666666667,-8.92583839560804,0.000168075998975261,0.00195035642920342,1.03047907480537,"8105067","PTGER4","prostaglandin E receptor 4","5734","Downregulated"
1.116335,7.00024666666667,8.92431920742457,0.000168226076363403,0.00195035642920342,1.02945868467268,"8075126","MN1","MN1 proto-oncogene, transcriptional regulator","4330","Upregulated"
-1.04887,8.70341833333333,-8.92077529392485,0.000168576781578099,0.00195306231600764,1.02707773600899,"8166382","MBTPS2","membrane bound transcription factor peptidase, site 2","51360","Downregulated"
1.217165,6.24065833333333,8.91169507192984,0.000169479267340777,0.00196147068635587,1.02097333088795,"7989657",NA,NA,NA,"Upregulated"
1.09353,6.10326666666667,8.90828917347695,0.000169819236513879,0.00196472241772155,1.01868217014434,"8045688","TNFAIP6","TNF alpha induced protein 6","7130","Upregulated"
1.01611,6.74876166666667,8.90674372021168,0.000169973763155334,0.00196582715935504,1.01764227483711,"7896716",NA,NA,NA,"Upregulated"
-1.386515,5.54352833333333,-8.89741578742888,0.000170909942046924,0.00197254361883412,1.01136226175342,"8166714","LANCL3","LanC like family member 3","347404","Downregulated"
1.0894,8.83562833333333,8.89368738631312,0.000171285820879203,0.00197569144547797,1.00885044645773,"8042601","ZNF638","zinc finger protein 638","27332","Upregulated"
-1.29834,7.36700666666667,-8.89353351108286,0.000171301354569327,0.00197569144547797,1.00874676048018,"7935180","PDLIM1","PDZ and LIM domain 1","9124","Downregulated"
-1.07469,6.46794,-8.89021853236016,0.000171636401646967,0.00197750078395815,1.00651262693554,"8047300","AOX1","aldehyde oxidase 1","316","Downregulated"
1.02788,8.58819333333333,8.88832728389686,0.000171827894601681,0.00197833796907059,1.00523767838865,"8105958","SMN2","survival of motor neuron 2, centromeric","6607","Upregulated"
1.02788,8.58819333333333,8.88832728389686,0.000171827894601681,0.00197833796907059,1.00523767838865,"8177647","SMN2","survival of motor neuron 2, centromeric","6607","Upregulated"
2.47247,5.93884333333333,8.88537609878366,0.000172127207643291,0.00198041452415296,1.00324770097456,"7894886",NA,NA,NA,"Upregulated"
-1.055445,8.23710333333333,-8.88115104196645,0.000172556780123923,0.0019838272084383,1.00039770806073,"7994280","IL4R","interleukin 4 receptor","3566","Downregulated"
1.21562,5.154655,8.87814326637867,0.000172863352286177,0.00198545396380573,0.99836807521937,"7902425","ST6GALNAC3","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3","256435","Upregulated"
-1.39196,4.43190833333333,-8.87521018345225,0.000173162924720901,0.00198804248275633,0.996388242377202,"7895030",NA,NA,NA,"Downregulated"
-1.8752,4.00126166666667,-8.87400612643147,0.000173286077604553,0.00198825173190861,0.995575330880701,"8104607",NA,NA,NA,"Downregulated"
-1.061285,8.896355,-8.87182609371504,0.000173509315485575,0.00199012734334247,0.994103240370094,"8124088","KIF13A","kinesin family member 13A","63971","Downregulated"
1.49336,5.76177166666667,8.8695124362058,0.000173746604562188,0.00199216277276418,0.992540558537051,"7912145","TNFRSF9","TNF receptor superfamily member 9","3604","Upregulated"
1.65983,6.672305,8.86676215468262,0.000174029167579367,0.00199334337560721,0.990682491652898,"8151475","TPD52","tumor protein D52","7163","Upregulated"
-1.712465,7.31183666666667,-8.86210942705064,0.000174508411432758,0.00199745843089603,0.987537955310014,"8003322","CYBA","cytochrome b-245 alpha chain","1535","Downregulated"
-1.23924,7.96749,-8.85823685182549,0.000174908474260925,0.00200128349801334,0.98491953911685,"8150962","TOX","thymocyte selection associated high mobility group box","9760","Downregulated"
1.151915,9.09195666666667,8.85771180757838,0.000174962797330595,0.00200128349801334,0.984564453846257,"7991070","HDGFL3","HDGF like 3","50810","Upregulated"
1.37483,7.86018833333333,8.85224544303982,0.000175529541406012,0.00200651741891749,0.980866437577777,"8173208","SPIN4","spindlin family member 4","139886","Upregulated"
1.23454,9.24978,8.85213612867697,0.000175540896816729,0.00200651741891749,0.980792464843077,"7948908","SNORD26","small nucleolar RNA, C/D box 26","9302","Upregulated"
-1.528975,7.30679333333333,-8.84675392444079,0.000176101055635199,0.00201106183974352,0.977149315215916,"8106170","TMEM171","transmembrane protein 171","134285","Downregulated"
1.168595,6.82316166666667,8.84549310116827,0.000176232579135304,0.00201106183974352,0.976295588022897,"7993126","ABAT","4-aminobutyrate aminotransferase","18","Upregulated"
-1.03583,5.94287666666667,-8.84519387413317,0.000176263810033128,0.00201106183974352,0.976092959533963,"8117608","H2AC16","H2A clustered histone 16","8332","Downregulated"
-1.01137,10.3407266666667,-8.8448560573264,0.000176299076395131,0.00201106183974352,0.975864191609949,"8112139","IL6ST","interleukin 6 cytokine family signal transducer","3572","Downregulated"
1.264795,6.92656333333333,8.83974638913556,0.000176833507124277,0.00201467436533524,0.972402980840448,"8044849","PTPN4","protein tyrosine phosphatase non-receptor type 4","5775","Upregulated"
-1.01676,9.74888,-8.83949764559442,0.000176859572029759,0.00201467436533524,0.972234439420319,"8163896","STOM","stomatin","2040","Downregulated"
1.168555,6.88876333333333,8.83600108213669,0.000177226439560995,0.00201714528793429,0.969864813497662,"7972269","TGDS","TDP-glucose 4,6-dehydratase","23483","Upregulated"
-1.608385,7.52829833333333,-8.83569853943159,0.000177258224839947,0.00201714528793429,0.969659739872602,"7969129","PHF11","PHD finger protein 11","51131","Downregulated"
1.03409,8.07656833333333,8.83367923551046,0.000177470544621345,0.00201887144662006,0.968290824459944,"8150204",NA,NA,NA,"Upregulated"
1.107795,9.51655333333333,8.83160644647624,0.000177688797381385,0.00201997401379582,0.966885355260239,"7893913",NA,NA,NA,"Upregulated"
1.041085,8.31616833333333,8.8307850028032,0.000177775377476581,0.00202000545728897,0.966328286756813,"8132045","PLEKHA8","pleckstrin homology domain containing A8","84725","Upregulated"
1.304385,9.070875,8.82343747500643,0.000178552003667818,0.00202701877467689,0.961343410276605,"7894438",NA,NA,NA,"Upregulated"
-1.104105,6.80029166666667,-8.82129633171266,0.000178779066137885,0.00202821348047467,0.959890058536793,"7955502","SCN8A","sodium voltage-gated channel alpha subunit 8","6334","Downregulated"
-1.218385,7.98062,-8.81965438478613,0.000178953418875467,0.00202921601313657,0.958775331327329,"7952408","SIAE","sialic acid acetylesterase","54414","Downregulated"
1.16563,5.08906166666667,8.81692410097685,0.000179243778651036,0.00202933699345241,0.956921309088738,"7943036","TRIM49C","tripartite motif containing 49C","642612","Upregulated"
1.002775,8.87498833333333,8.81115780990801,0.000179858822998792,0.0020356081677059,0.953003948624154,"7900468","NFYC","nuclear transcription factor Y subunit gamma","4802","Upregulated"
-1.082735,8.19373,-8.7988285944891,0.000181182178067313,0.0020484967684575,0.944620225644801,"7951896","PCSK7","proprotein convertase subtilisin/kexin type 7","9159","Downregulated"
1.32211,7.91586666666667,8.79617872799686,0.000181468085255174,0.00205085850763365,0.942816956992734,"8100870","ADAMTS3","ADAM metallopeptidase with thrombospondin type 1 motif 3","9508","Upregulated"
1.18391,6.88171333333333,8.78907509300266,0.000182237137173534,0.00205762969022284,0.937980410944963,"7950082",NA,NA,NA,"Upregulated"
-1.39603,7.68787166666667,-8.78030090495086,0.000183192311140356,0.00206562897984172,0.932001569064537,"7986463","LRRK1","leucine rich repeat kinase 1","79705","Downregulated"
1.36624,6.823345,8.77635065063414,0.000183624252599113,0.00206972651037697,0.929308049366245,"8103706","AADAT","aminoadipate aminotransferase","51166","Upregulated"
-1.184605,6.61960333333333,-8.77546698891062,0.000183721039660447,0.00206972651037697,0.928705365676764,"8100362","LNX1","ligand of numb-protein X 1","84708","Downregulated"
1.113265,9.32546833333333,8.77526084126856,0.000183743627494198,0.00206972651037697,0.928564758921929,"7894355",NA,NA,NA,"Upregulated"
1.0337,8.970635,8.76754485286785,0.000184591416476821,0.00207857301130494,0.923299776375979,"8066074","DSN1","DSN1 component of MIS12 kinetochore complex","79980","Upregulated"
-2.632515,7.49227666666667,-8.75998578475989,0.000185426400893943,0.00208447900325888,0.918137799096483,"8173673","ATRX","ATRX chromatin remodeler","546","Downregulated"
-1.82381,7.18664166666667,-8.75770386018837,0.000185679332182053,0.00208447900325888,0.916578713964361,"8094116","USP17L25","ubiquitin specific peptidase 17 like family member 25","728373","Downregulated"
-1.82381,7.18664166666667,-8.75770386018837,0.000185679332182053,0.00208447900325888,0.916578713964361,"8094118","USP17L25","ubiquitin specific peptidase 17 like family member 25","728373","Downregulated"
-1.82381,7.18664166666667,-8.75770386018837,0.000185679332182053,0.00208447900325888,0.916578713964361,"8094120","USP17L25","ubiquitin specific peptidase 17 like family member 25","728373","Downregulated"
-1.82381,7.18664166666667,-8.75770386018837,0.000185679332182053,0.00208447900325888,0.916578713964361,"8094124","USP17L25","ubiquitin specific peptidase 17 like family member 25","728373","Downregulated"
-1.82381,7.18664166666667,-8.75770386018837,0.000185679332182053,0.00208447900325888,0.916578713964361,"8094126","USP17L25","ubiquitin specific peptidase 17 like family member 25","728373","Downregulated"
-1.82381,7.18664166666667,-8.75770386018837,0.000185679332182053,0.00208447900325888,0.916578713964361,"8094128","USP17L25","ubiquitin specific peptidase 17 like family member 25","728373","Downregulated"
-1.82381,7.18664166666667,-8.75770386018837,0.000185679332182053,0.00208447900325888,0.916578713964361,"8094132","USP17L25","ubiquitin specific peptidase 17 like family member 25","728373","Downregulated"
1.04027,9.63401333333333,8.75492804054072,0.000185987551225271,0.00208723542067672,0.914681688037325,"7986569","HERC2P3","HERC2 pseudogene 3","283755","Upregulated"
1.111915,8.044755,8.75314703786059,0.000186185623588607,0.00208875428188338,0.913464244448889,"8120602","OGFRL1","opioid growth factor receptor like 1","79627","Upregulated"
1.01974,9.7712,8.74934766437074,0.000186608991560457,0.00209279878477216,0.910866349944163,"8017212","USP32","ubiquitin specific peptidase 32","84669","Upregulated"
1.384245,5.65899,8.74847208811346,0.000186706717365755,0.0020931897535783,0.910267513202184,"7910190","ZNF678","zinc finger protein 678","339500","Upregulated"
1.382985,8.623385,8.74675904958445,0.00018689808800963,0.00209462996851453,0.909095750388525,"8146544","UBXN2B","UBX domain protein 2B","137886","Upregulated"
-1.3648,6.01346166666667,-8.74510385460933,0.000187083214526001,0.00209599925776321,0.907963356887871,"8067932","MIR99AHG","mir-99a-let-7c cluster host gene","388815","Downregulated"
1.353225,6.63781166666667,8.74283757437441,0.000187337036067154,0.00209807652874471,0.906412577988194,"7950534","WNT11","Wnt family member 11","7481","Upregulated"
-1.23099,7.96996166666667,-8.73889174845614,0.000187779926472115,0.00210168343251833,0.903711645528562,"8172270",NA,NA,NA,"Downregulated"
1.40089,7.06459,8.73389885164529,0.000188342098188098,0.00210562002300144,0.900292408399935,"7929562","ZNF518A","zinc finger protein 518A","9849","Upregulated"
1.36808,6.46083,8.73315035158209,0.000188426544470661,0.00210562002300144,0.899779668058263,"8092970","APOD","apolipoprotein D","347","Upregulated"
-1.878735,5.25106666666667,-8.73296167387507,0.000188447838199967,0.00210562002300144,0.899650413073708,"8151768","RUNX1T1","RUNX1 partner transcriptional co-repressor 1","862","Downregulated"
-1.10955,12.4742,-8.73021397910824,0.000188758255608607,0.00210838095840314,0.897767799435771,"8149330","CTSB","cathepsin B","1508","Downregulated"
1.25779,5.745845,8.72733092221869,0.00018908460809983,0.00210953409784473,0.895791865097692,"8155864","RORB","RAR related orphan receptor B","6096","Upregulated"
1.681305,7.086165,8.72720651280133,0.000189098705669886,0.00210953409784473,0.895706586476511,"8164013","STRBP","spermatid perinuclear RNA binding protein","55342","Upregulated"
1.01599,10.0381616666667,8.72685000173235,0.000189139110861293,0.00210953409784473,0.895462203614922,"8180316","TGIF1","TGFB induced factor homeobox 1","7050","Upregulated"
1.07799,6.76089666666667,8.72650458061194,0.000189178268797921,0.00210953409784473,0.895225414137215,"7979455","RTN1","reticulon 1","6252","Upregulated"
-1.00983,6.43150666666667,-8.72436063305311,0.000189421524912655,0.00211093017535756,0.893755528149306,"8098620","FAM149A","family with sequence similarity 149 member A","25854","Downregulated"
1.00259,8.469625,8.72363441241117,0.000189504006077846,0.00211093017535756,0.893257558782048,"8173457","ZMYM3","zinc finger MYM-type containing 3","9203","Upregulated"
-1.11719,7.30494833333333,-8.72316753808457,0.000189557053918344,0.00211093017535756,0.892937403356934,"8090715","ACAD11","acyl-CoA dehydrogenase family member 11","84129","Downregulated"
1.11506,9.53758833333333,8.71604092853264,0.00019036896177061,0.00211855458558689,0.888048463799437,"8112469","GUSBP1","GUSB pseudogene 1","728411","Upregulated"
1.06077,7.91759666666667,8.71453902369602,0.000190540586268851,0.00211885823418473,0.887017678407531,"8167654","GSPT2","G1 to S phase transition 2","23708","Upregulated"
1.132305,9.7737,8.71441460228159,0.000190554812164751,0.00211885823418473,0.886932278465872,"7901447","PRPF38A","pre-mRNA processing factor 38A","84950","Upregulated"
1.04863,4.47112333333333,8.71413179158704,0.000190587152337546,0.00211885823418473,0.886738159739343,"7962312","ABCD2","ATP binding cassette subfamily D member 2","225","Upregulated"
1.649035,5.51096166666667,8.7113594449292,0.000190904517614851,0.00212167814520083,0.88483494450012,"8100026","ATP8A1","ATPase phospholipid transporting 8A1","10396","Upregulated"
1.222085,7.71305,8.710613564485,0.000190990007931346,0.00212192001804805,0.884322804393403,"8054004","SEMA4C","semaphorin 4C","54910","Upregulated"
1.077475,7.57155333333333,8.69996061639534,0.000192215909475318,0.00213269348143941,0.877003899950161,"8037794","PRKD2","protein kinase D2","25865","Upregulated"
1.11541,7.00078,8.69600319152186,0.000192673656149326,0.00213492669843731,0.874282965726985,"7977615","RNASE1","ribonuclease A family member 1, pancreatic","6035","Upregulated"
1.04294,8.47598666666667,8.69332010302007,0.000192984727835607,0.00213624085197547,0.872437567882654,"7943690","DDX10","DEAD-box helicase 10","1662","Upregulated"
-1.96058,6.17361333333333,-8.68850348433235,0.000193544630385435,0.00214101513552951,0.869123462316422,"8122150","EYA4","EYA transcriptional coactivator and phosphatase 4","2070","Downregulated"
-1.14238,8.08526,-8.68235219351669,0.000194262443136298,0.00214753033773893,0.864888616003112,"8003991","MINK1","misshapen like kinase 1","50488","Downregulated"
1.095655,8.50023333333333,8.68235095873681,0.000194262587538507,0.00214753033773893,0.864887765649222,"7975815","TTLL5","tubulin tyrosine ligase like 5","23093","Upregulated"
1.57366,6.27326166666667,8.67679944648862,0.000194913083054492,0.00215186370240896,0.861063511491617,"7927367","ANXA8","annexin A8","653145","Upregulated"
-1.72241,5.60797,-8.67428890061903,0.000195208090602551,0.0021531642115787,0.859333354425148,"8114526","DNAJC18","DnaJ heat shock protein family (Hsp40) member C18","202052","Downregulated"
-1.084665,10.2492283333333,-8.67414617346392,0.00019522487775944,0.0021531642115787,0.85923497962469,"7938528","PARVA","parvin alpha","55742","Downregulated"
1.07402,8.50797166666667,8.6707888614236,0.000195620242137232,0.00215609639273202,0.856920528708136,"8146159","AP3M2","adaptor related protein complex 3 subunit mu 2","10947","Upregulated"
1.529685,7.63821666666667,8.66429115345619,0.000196388087415641,0.00216384319876856,0.852438867919913,"8049317","DGKD","diacylglycerol kinase delta","8527","Upregulated"
1.7321,6.656875,8.66092790432186,0.000196786911413785,0.00216680350176746,0.850117945880173,"7955211","DNAJC22","DnaJ heat shock protein family (Hsp40) member C22","79962","Upregulated"
1.08004,7.72656833333333,8.65802427797676,0.000197131993450701,0.0021698856151828,0.848113548471069,"8041713","PPM1B","protein phosphatase, Mg2+/Mn2+ dependent 1B","5495","Upregulated"
1.23065,8.403605,8.64950265583611,0.000198148837720504,0.00217891738757583,0.842227502892856,"8105136","ZNF131","zinc finger protein 131","7690","Upregulated"
-1.257155,8.52258333333333,-8.64766908238397,0.000198368429780099,0.00217917308029955,0.840960336147923,"8145793","SNORD13","small nucleolar RNA, C/D box 13","692084","Downregulated"
1.34708,9.114895,8.64707219213878,0.000198439975777086,0.00217924006380265,0.840547778254914,"7903742","GSTM4","glutathione S-transferase mu 4","2948","Upregulated"
1.12448,9.54330333333333,8.64339956962264,0.000198880857277352,0.00218264202530125,0.838008774849341,"8112564","GUSBP1","GUSB pseudogene 1","728411","Upregulated"
1.591865,6.36987333333333,8.63525880914684,0.000199862205239662,0.00218908284469244,0.832377337488607,"8165817","GYG2","glycogenin 2","8908","Upregulated"
1.121155,8.87433,8.63225218934376,0.000200226075633513,0.00219162644325085,0.830296275171428,"8028186","ZNF146","zinc finger protein 146","7705","Upregulated"
1.488515,5.37867166666667,8.63167774157703,0.000200295685121338,0.00219166790255839,0.829898591106073,"7916616","CYP2J2","cytochrome P450 family 2 subfamily J member 2","1573","Upregulated"
-1.033915,8.72327333333333,-8.62575041003972,0.000201015591289379,0.00219765503904296,0.82579377124182,"8118734","ITPR3","inositol 1,4,5-trisphosphate receptor type 3","3710","Downregulated"
1.349865,7.97007,8.62554287720693,0.000201040851996422,0.00219765503904296,0.825650003769452,"8168762","CSTF2","cleavage stimulation factor subunit 2","1478","Upregulated"
2.14674,5.83258666666667,8.62324883727946,0.000201320327703436,0.0021999878410047,0.824060610149241,"7909494","SYT14","synaptotagmin 14","255928","Upregulated"
1.174995,8.46615,8.61859871490542,0.000201888231556876,0.00220455966797471,0.820837670201051,"8103518","ANP32CP","acidic nuclear phosphoprotein 32 family member C, pseudogene","23520","Upregulated"
1.048525,9.462655,8.61819747508665,0.000201937321299903,0.00220455966797471,0.820559502742297,"7956076","CDK2","cyclin dependent kinase 2","1017","Upregulated"
-1.09811,6.16468833333333,-8.61697753778472,0.000202086660394862,0.00220484739314421,0.819713685465208,"8077668","IL17RE","interleukin 17 receptor E","132014","Downregulated"
1.082905,7.02241333333333,8.61635980442422,0.000202162329677426,0.00220484739314421,0.819285352253818,"8089627","SPICE1","spindle and centriole associated protein 1","152185","Upregulated"
2.61728,3.36383833333333,8.61481985117517,0.000202351110522256,0.00220618366963313,0.818217436138681,"7894688",NA,NA,NA,"Upregulated"
-1.711765,5.705245,-8.60470839906734,0.000203595789396075,0.0022175757276811,0.811201149181771,"8122334","ACKR4","atypical chemokine receptor 4","51554","Downregulated"
1.95163,5.42166,8.60346351136772,0.000203749647685399,0.00221852584008527,0.810336815275692,"7893873",NA,NA,NA,"Upregulated"
1.830845,6.203525,8.59821692923419,0.000204399578440338,0.00222379873324068,0.806692842265768,"8111220","CDH18","cadherin 18","1016","Upregulated"
1.02849,8.363905,8.59793742064246,0.000204434271028913,0.00222379873324068,0.806498655671865,"7924096","NEK2","NIMA related kinase 2","4751","Upregulated"
1.289425,7.30405666666667,8.59601303368371,0.000204673312653184,0.00222421908988677,0.805161547591791,"7948898","SNORD31","small nucleolar RNA, C/D box 31","9298","Upregulated"
-1.14555,9.59628666666667,-8.5919330090515,0.000205181202240961,0.00222828391748769,0.80232576319665,"7980152","LTBP2","latent transforming growth factor beta binding protein 2","4053","Downregulated"
1.343835,7.85342833333333,8.58906113979746,0.00020553958137585,0.00223039293974663,0.800328970671854,"8114030","KIF3A","kinesin family member 3A","11127","Upregulated"
1.09607,8.62823666666667,8.58868784019403,0.000205586218939888,0.00223039293974663,0.800069373769441,"7914878","CLSPN","claspin","63967","Upregulated"
-1.474405,3.92904666666667,-8.58858421926698,0.000205599166840096,0.00223039293974663,0.799997312769685,"7982046","SNORD115-1","small nucleolar RNA, C/D box 115-1","338433","Downregulated"
-1.18809,7.12177833333333,-8.58823075471366,0.000205643340992346,0.00223039293974663,0.799751497385543,"8124437","H3C7","H3 clustered histone 7","8968","Downregulated"
1.135635,6.636465,8.58395512019103,0.000206178566791509,0.00223474210236226,0.796777305910295,"8036079","DMKN","dermokine","93099","Upregulated"
-1.47631,5.75047333333333,-8.58079295281851,0.000206575455430288,0.00223831530734211,0.794576801772141,"8124440","H3C8","H3 clustered histone 8","8355","Downregulated"
-1.013095,7.86347,-8.57598289660786,0.000207180886157351,0.00224341527361994,0.791228160118404,"7952243","C1QTNF5","C1q and TNF related 5","114902","Downregulated"
-1.10583,6.43931166666667,-8.57473405090322,0.000207338414341769,0.00224366174271624,0.790358468999676,"8025601","ICAM1","intercellular adhesion molecule 1","3383","Downregulated"
1.299965,5.43456,8.57410269876308,0.000207418105742296,0.00224370598441864,0.789918754633323,"8148276","ZNF572","zinc finger protein 572","137209","Upregulated"
1.156855,7.0858,8.57339928784018,0.000207506934796045,0.00224370598441864,0.789428819645515,"8089875","POLQ","DNA polymerase theta","10721","Upregulated"
-1.107675,9.02751166666667,-8.57009911401837,0.000207924285546523,0.00224635137438111,0.787129723123055,"8136039","ATP6V1F","ATPase H+ transporting V1 subunit F","9296","Downregulated"
3.16308,4.68330666666667,8.56661496428631,0.000208365967158299,0.00225039299658446,0.78470159554065,"7919139","ANKRD20A12P","ankyrin repeat domain 20 family member A12, pseudogene","100874392","Upregulated"
-1.192695,5.65659333333333,-8.565326073982,0.000208529635980457,0.00225143037913141,0.783803134550993,"7966356","HVCN1","hydrogen voltage gated channel 1","84329","Downregulated"
1.936785,4.85051833333333,8.55670204492847,0.000209628625192458,0.00225963235125714,0.777788363927673,"7954899","CNTN1","contactin 1","1272","Upregulated"
1.80301,3.466305,8.55059594447457,0.000210410838755335,0.00226556838498545,0.773526416166101,"7945260",NA,NA,NA,"Upregulated"
